descriptor,sequence,geom_noise,ima,imb,ap,auc,sr
DOAP-HP-ST-LM-a,i_whitebuilding,hard,0,4,0.648701194026412,0.648509076731515,0.797948717948718
DOAP-HP-ST-LM-a,i_whitebuilding,hard,0,5,0.59926005496493,0.599021226962689,0.763589743589744
DOAP-HP-ST-LM-a,i_kurhaus,hard,0,1,0.824195463069396,0.824189092432546,0.83609022556391
DOAP-HP-ST-LM-a,i_kurhaus,hard,0,2,0.704742793998206,0.704734678691135,0.723809523809524
DOAP-HP-ST-LM-a,i_kurhaus,hard,0,3,0.648823168797379,0.64880861549931,0.675187969924812
DOAP-HP-ST-LM-a,i_kurhaus,hard,0,4,0.559975497718962,0.559952496156457,0.6
DOAP-HP-ST-LM-a,i_kurhaus,hard,0,5,0.469282245407654,0.469258002402533,0.518295739348371
DOAP-HP-ST-LM-a,i_salon,hard,0,1,0.751091222811906,0.751009949314088,0.832123411978221
DOAP-HP-ST-LM-a,i_salon,hard,0,2,0.600214784427694,0.600022475592801,0.711433756805808
DOAP-HP-ST-LM-a,i_salon,hard,0,3,0.430463136703919,0.430175356125396,0.539927404718693
DOAP-HP-ST-LM-a,i_salon,hard,0,4,0.668147922420295,0.668021751693303,0.747731397459165
DOAP-HP-ST-LM-a,i_salon,hard,0,5,0.550296322094536,0.550119336997526,0.658802177858439
DOAP-HP-ST-LM-a,i_autannes,hard,0,1,0.824572277640455,0.824511424449923,0.873510540788268
DOAP-HP-ST-LM-a,i_autannes,hard,0,2,0.72696965551496,0.72690362843206,0.785517873510541
DOAP-HP-ST-LM-a,i_autannes,hard,0,3,0.295989155823301,0.295829389731584,0.404216315307058
DOAP-HP-ST-LM-a,i_autannes,hard,0,4,0.333875265183284,0.33373607780761,0.436296975252062
DOAP-HP-ST-LM-a,i_autannes,hard,0,5,0.59630594746017,0.596110552208379,0.703024747937672
DOAP-HP-ST-LM-a,i_tools,hard,0,1,0.0663829000397368,0.0658484323295754,0.205588822355289
DOAP-HP-ST-LM-a,i_tools,hard,0,2,0.33036950149966,0.330038096166184,0.483033932135729
DOAP-HP-ST-LM-a,i_tools,hard,0,3,0.12282503525919,0.122461864404386,0.24750499001996
DOAP-HP-ST-LM-a,i_tools,hard,0,4,0.340726077694529,0.340505175869649,0.451097804391218
DOAP-HP-ST-LM-a,i_tools,hard,0,5,0.0460102592095432,0.0454480318913755,0.140718562874251
DOAP-HP-ST-LM-a,i_santuario,hard,0,1,0.597918579921852,0.59784938635782,0.662573099415205
DOAP-HP-ST-LM-a,i_santuario,hard,0,2,0.539959116862433,0.539854154998922,0.615789473684211
DOAP-HP-ST-LM-a,i_santuario,hard,0,3,0.431672057097004,0.431587180135273,0.519883040935673
DOAP-HP-ST-LM-a,i_santuario,hard,0,4,0.667733648975306,0.667689794365608,0.719883040935673
DOAP-HP-ST-LM-a,i_santuario,hard,0,5,0.473221695942061,0.473059680489791,0.551461988304094
DOAP-HP-ST-LM-a,i_fog,hard,0,1,0.840581920795998,0.840575315862695,0.848484848484849
DOAP-HP-ST-LM-a,i_fog,hard,0,2,0.601155805411195,0.601128549821625,0.629476584022039
DOAP-HP-ST-LM-a,i_fog,hard,0,3,0.541184150740839,0.541143517045277,0.578512396694215
DOAP-HP-ST-LM-a,i_fog,hard,0,4,0.396672138271883,0.396639365006744,0.420110192837466
DOAP-HP-ST-LM-a,i_fog,hard,0,5,0.39278165594996,0.392750746467206,0.417355371900826
DOAP-HP-ST-LM-a,i_nijmegen,hard,0,1,0.503576101799649,0.503447116028649,0.613806903451726
DOAP-HP-ST-LM-a,i_nijmegen,hard,0,2,0.631244925950899,0.631173030779763,0.709854927463732
DOAP-HP-ST-LM-a,i_nijmegen,hard,0,3,0.247859825172711,0.247719272342632,0.385692846423212
DOAP-HP-ST-LM-a,i_nijmegen,hard,0,4,0.628846557564467,0.628792984722265,0.696348174087044
DOAP-HP-ST-LM-a,i_nijmegen,hard,0,5,0.559920396124555,0.559855174665571,0.646823411705853
DOAP-HP-ST-LM-a,v_courses,hard,0,1,0.893181488483126,0.893154537635687,0.929614873837981
DOAP-HP-ST-LM-a,v_courses,hard,0,2,0.825487081235317,0.82546480511283,0.864541832669323
DOAP-HP-ST-LM-a,v_courses,hard,0,3,0.820508132382238,0.820476020542953,0.871845949535193
DOAP-HP-ST-LM-a,v_courses,hard,0,4,0.632812093651478,0.632736025252895,0.726427622841965
DOAP-HP-ST-LM-a,v_courses,hard,0,5,0.558071678651228,0.55794322193744,0.660690571049137
DOAP-HP-ST-LM-a,v_coffeehouse,hard,0,1,0.904518611182584,0.904502617164954,0.922922922922923
DOAP-HP-ST-LM-a,v_coffeehouse,hard,0,2,0.92767884272912,0.927632203668331,0.941941941941942
DOAP-HP-ST-LM-a,v_coffeehouse,hard,0,3,0.836477980187479,0.836463948724681,0.864364364364364
DOAP-HP-ST-LM-a,v_coffeehouse,hard,0,4,0.919517773426573,0.919509810525519,0.933933933933934
DOAP-HP-ST-LM-a,v_coffeehouse,hard,0,5,0.742560571413941,0.742540421042738,0.781281281281281
DOAP-HP-ST-LM-a,v_abstract,hard,0,1,0.950565489253491,0.950554729548208,0.966684294024326
DOAP-HP-ST-LM-a,v_abstract,hard,0,2,0.953851348757951,0.953837068966318,0.969328397673189
DOAP-HP-ST-LM-a,v_abstract,hard,0,3,0.874385435412384,0.874369712605445,0.904812268640931
DOAP-HP-ST-LM-a,v_abstract,hard,0,4,0.885494281024485,0.885449573662148,0.924378635642517
DOAP-HP-ST-LM-a,v_abstract,hard,0,5,0.733679920917126,0.733657951711502,0.77683765203596
DOAP-HP-ST-LM-a,v_feast,hard,0,1,0.975515384762151,0.975514726196452,0.9775
DOAP-HP-ST-LM-a,v_feast,hard,0,2,0.869126211522466,0.869121724747275,0.8805
DOAP-HP-ST-LM-a,v_feast,hard,0,3,0.605146758468594,0.605128702746206,0.648
DOAP-HP-ST-LM-a,v_feast,hard,0,4,0.791703723400655,0.791691016635108,0.816
DOAP-HP-ST-LM-a,v_feast,hard,0,5,0.652064069330942,0.65204708126233,0.6885
DOAP-HP-ST-LM-a,v_woman,hard,0,1,0.862827258443651,0.862798347364272,0.886558627264061
DOAP-HP-ST-LM-a,v_woman,hard,0,2,0.893299050524182,0.893276569896902,0.912297426120114
DOAP-HP-ST-LM-a,v_woman,hard,0,3,0.843718092630556,0.843691621546587,0.866539561487131
DOAP-HP-ST-LM-a,v_woman,hard,0,4,0.781602972918882,0.781554614483352,0.820781696854147
DOAP-HP-ST-LM-a,v_woman,hard,0,5,0.859073121795586,0.859022204680529,0.885605338417541
DOAP-HP-ST-LM-a,v_talent,hard,0,1,0.749308708116533,0.749275250835084,0.806710065097646
DOAP-HP-ST-LM-a,v_talent,hard,0,2,0.667308522871833,0.667267735866486,0.738107160741112
DOAP-HP-ST-LM-a,v_talent,hard,0,3,0.574558529103626,0.574498589429176,0.657986980470706
DOAP-HP-ST-LM-a,v_talent,hard,0,4,0.416767193042119,0.416699465309592,0.495743615423135
DOAP-HP-ST-LM-a,v_talent,hard,0,5,0.528286887234323,0.528239425350888,0.597896845267902
DOAP-HP-ST-LM-a,v_tabletop,hard,0,1,0.955459795466173,0.955456763017761,0.962
DOAP-HP-ST-LM-a,v_tabletop,hard,0,2,0.809016703471681,0.808996902158766,0.849
DOAP-HP-ST-LM-a,v_tabletop,hard,0,3,0.646859800217621,0.646802255767108,0.7135
DOAP-HP-ST-LM-a,v_tabletop,hard,0,4,0.624797361306571,0.624733220397148,0.7035
DOAP-HP-ST-LM-a,v_tabletop,hard,0,5,0.744878992738475,0.744848195769587,0.796
DOAP-HP-ST-LM-a,v_bees,hard,0,1,0.94695079870242,0.94694357959917,0.958814665996986
DOAP-HP-ST-LM-a,v_bees,hard,0,2,0.953082983875108,0.953076743188407,0.962330487192366
DOAP-HP-ST-LM-a,v_bees,hard,0,3,0.932031735687397,0.932025445200051,0.944249121044701
DOAP-HP-ST-LM-a,v_bees,hard,0,4,0.613000505406708,0.612986585325023,0.645404319437469
DOAP-HP-ST-LM-a,v_bees,hard,0,5,0.783645634069068,0.783627911634571,0.811652435961828
DOAP-HP-ST-LM-a,v_strand,hard,0,1,0.951087946166229,0.951081339304326,0.963105726872247
DOAP-HP-ST-LM-a,v_strand,hard,0,2,0.786868665847407,0.786835905369715,0.830947136563877
DOAP-HP-ST-LM-a,v_strand,hard,0,3,0.732817022296385,0.73278541154841,0.774229074889868
DOAP-HP-ST-LM-a,v_strand,hard,0,4,0.707041996840103,0.707010685892702,0.757709251101322
DOAP-HP-ST-LM-a,v_strand,hard,0,5,0.585119653836222,0.584985493213967,0.659140969162996
DOAP-HP-ST-LM-a,v_fest,hard,0,1,0.981681090621142,0.981677321245181,0.987292817679558
DOAP-HP-ST-LM-a,v_fest,hard,0,2,0.946990636501069,0.946985093408983,0.958011049723757
DOAP-HP-ST-LM-a,v_fest,hard,0,3,0.970191712171126,0.97018974702559,0.974585635359116
DOAP-HP-ST-LM-a,v_fest,hard,0,4,0.939593334245519,0.93958522989202,0.950828729281768
DOAP-HP-ST-LM-a,v_fest,hard,0,5,0.903690689329319,0.903663675443678,0.922099447513812
DOAP-HP-ST-LM-a,v_yard,hard,0,1,0.959764422774858,0.959756118870922,0.96969696969697
DOAP-HP-ST-LM-a,v_yard,hard,0,2,0.926784316956914,0.9267783245616,0.937538651824366
DOAP-HP-ST-LM-a,v_yard,hard,0,3,0.936999379132845,0.936993653489415,0.946815089672232
DOAP-HP-ST-LM-a,v_yard,hard,0,4,0.761987529730006,0.76195996651212,0.794681508967223
DOAP-HP-ST-LM-a,v_yard,hard,0,5,0.484381591818536,0.484342627815479,0.53865182436611
DOAP-HP-ST-LM-a,v_underground,hard,0,1,0.67775425842755,0.677682971645902,0.779522613065327
DOAP-HP-ST-LM-a,v_underground,hard,0,2,0.558528117890633,0.5584226778834,0.696608040201005
DOAP-HP-ST-LM-a,v_underground,hard,0,3,0.56198861666506,0.561863803534912,0.703517587939699
DOAP-HP-ST-LM-a,v_underground,hard,0,4,0.42962809724704,0.429462760628151,0.60929648241206
DOAP-HP-ST-LM-a,v_underground,hard,0,5,0.157389895671949,0.157196595971837,0.276381909547739
DOAP-HP-ST-LM-a,v_azzola,hard,0,1,0.86205788010859,0.862041046736936,0.88
DOAP-HP-ST-LM-a,v_azzola,hard,0,2,0.613004765369697,0.612975771827886,0.656
DOAP-HP-ST-LM-a,v_azzola,hard,0,3,0.966868333067567,0.966866975901608,0.9705
DOAP-HP-ST-LM-a,v_azzola,hard,0,4,0.501957148475548,0.501911812035258,0.5595
DOAP-HP-ST-LM-a,v_azzola,hard,0,5,0.260650514441723,0.260602855332722,0.3115
DOAP-HP-ST-LM-a,v_eastsouth,hard,0,1,0.94069410380832,0.940690562765614,0.94775212636695
DOAP-HP-ST-LM-a,v_eastsouth,hard,0,2,0.898576719231106,0.89856837447094,0.913730255164034
DOAP-HP-ST-LM-a,v_eastsouth,hard,0,3,0.673764129860477,0.673734157680089,0.73086269744836
DOAP-HP-ST-LM-a,v_eastsouth,hard,0,4,0.536326307306984,0.536260562719382,0.633657351154314
DOAP-HP-ST-LM-a,v_eastsouth,hard,0,5,0.180075837890842,0.17993057180546,0.32685297691373
DOAP-HP-ST-LM-a,v_yuri,hard,0,1,0.6819701067876,0.681947511298034,0.7054698457223
DOAP-HP-ST-LM-a,v_yuri,hard,0,2,0.960052876649165,0.960042327999987,0.96914446002805
DOAP-HP-ST-LM-a,v_yuri,hard,0,3,0.881312636263846,0.88128666284407,0.903225806451613
DOAP-HP-ST-LM-a,v_yuri,hard,0,4,0.85103040157649,0.850963132423189,0.887798036465638
DOAP-HP-ST-LM-a,v_yuri,hard,0,5,0.781154051316303,0.781096991781907,0.820476858345021
DOAP-HP-ST-LM-a,v_soldiers,hard,0,1,0.766302805327552,0.766230074672949,0.798692810457516
DOAP-HP-ST-LM-a,v_soldiers,hard,0,2,0.68728589317166,0.68722892997102,0.727450980392157
DOAP-HP-ST-LM-a,v_soldiers,hard,0,3,0.615681322163843,0.615635369667578,0.66797385620915
DOAP-HP-ST-LM-a,v_soldiers,hard,0,4,0.608371130002564,0.608307604977849,0.660130718954248
DOAP-HP-ST-LM-a,v_soldiers,hard,0,5,0.791884490429429,0.79184678570293,0.832679738562092
DOAP-HP-ST-LM-a,v_man,hard,0,1,0.676879941744714,0.676851569927605,0.71997585998793
DOAP-HP-ST-LM-a,v_man,hard,0,2,0.493019179738709,0.492958701558905,0.562462281231141
DOAP-HP-ST-LM-a,v_man,hard,0,3,0.495086323103269,0.495026066322213,0.567290283645142
DOAP-HP-ST-LM-a,v_man,hard,0,4,0.486509091619381,0.486449691435479,0.563669281834641
DOAP-HP-ST-LM-a,v_man,hard,0,5,0.587537766338795,0.587506850381849,0.634882317441159
DOAP-HP-ST-LM-a,v_pomegranate,hard,0,1,0.653959917292647,0.653944205550432,0.686215538847118
DOAP-HP-ST-LM-a,v_pomegranate,hard,0,2,0.656147692633168,0.65613596755429,0.685714285714286
DOAP-HP-ST-LM-a,v_pomegranate,hard,0,3,0.772184374399985,0.77216716116375,0.796491228070175
DOAP-HP-ST-LM-a,v_pomegranate,hard,0,4,0.661940112372417,0.661925931370214,0.689724310776942
DOAP-HP-ST-LM-a,v_pomegranate,hard,0,5,0.706367114149471,0.706358022136711,0.728822055137845
DOAP-HP-ST-LM-a,v_birdwoman,hard,0,1,0.175202398441937,0.175089972439176,0.308
DOAP-HP-ST-LM-a,v_birdwoman,hard,0,2,0.387065304102375,0.386971032346593,0.509
DOAP-HP-ST-LM-a,v_birdwoman,hard,0,3,0.56087563547715,0.560821749128549,0.661
DOAP-HP-ST-LM-a,v_birdwoman,hard,0,4,0.784531572884418,0.78450434395997,0.84
DOAP-HP-ST-LM-a,v_birdwoman,hard,0,5,0.63156769853128,0.631502930540161,0.7345
DOAP-HP-ST-LM-a,v_busstop,hard,0,1,0.962795936143372,0.962794528190616,0.966
DOAP-HP-ST-LM-a,v_busstop,hard,0,2,0.875702457948202,0.875696521144233,0.887
DOAP-HP-ST-LM-a,v_busstop,hard,0,3,0.935162647467995,0.935156215090747,0.943
DOAP-HP-ST-LM-a,v_busstop,hard,0,4,0.974374848072602,0.974373784325825,0.977
DOAP-HP-ST-LM-a,v_busstop,hard,0,5,0.983013161205561,0.983012693105584,0.9845
DOAP-HP-ST-LM-a,i_ajuntament,tough,0,1,0.592473247951705,0.592135925413599,0.726846424384525
DOAP-HP-ST-LM-a,i_ajuntament,tough,0,2,0.212980316786202,0.212409874972597,0.382180539273154
DOAP-HP-ST-LM-a,i_ajuntament,tough,0,3,0.0789372962226721,0.0786426154305846,0.169988276670574
DOAP-HP-ST-LM-a,i_ajuntament,tough,0,4,0.0938900156541414,0.0935179731415118,0.186400937866354
DOAP-HP-ST-LM-a,i_ajuntament,tough,0,5,0.0823559307495881,0.0820043482454425,0.182883939038687
DOAP-HP-ST-LM-a,i_resort,tough,0,1,0.751162519794015,0.751092715257757,0.80321046373365
DOAP-HP-ST-LM-a,i_resort,tough,0,2,0.866496683422167,0.866463534237665,0.896551724137931
DOAP-HP-ST-LM-a,i_resort,tough,0,3,0.87453832043049,0.874520803695561,0.901902497027348
DOAP-HP-ST-LM-a,i_resort,tough,0,4,0.729136005803491,0.729101133232732,0.774078478002378
DOAP-HP-ST-LM-a,i_resort,tough,0,5,0.802789187045278,0.802751758124949,0.84423305588585
DOAP-HP-ST-LM-a,i_table,tough,0,1,0.639196635469332,0.639130206729765,0.7095
DOAP-HP-ST-LM-a,i_table,tough,0,2,0.545926219089625,0.545822350300997,0.6405
DOAP-HP-ST-LM-a,i_table,tough,0,3,0.407343872412422,0.407162158059172,0.5225
DOAP-HP-ST-LM-a,i_table,tough,0,4,0.373549309944577,0.373406411940784,0.4935
DOAP-HP-ST-LM-a,i_table,tough,0,5,0.776158313426732,0.776128150700881,0.819
DOAP-HP-ST-LM-a,i_troulos,tough,0,1,0.780675903121664,0.780292893766198,0.838926174496644
DOAP-HP-ST-LM-a,i_troulos,tough,0,2,0.416668194761639,0.415825885198688,0.526845637583893
DOAP-HP-ST-LM-a,i_troulos,tough,0,3,0.831955791492848,0.831766079532798,0.879194630872483
DOAP-HP-ST-LM-a,i_troulos,tough,0,4,0.572717523252296,0.571771356454924,0.667785234899329
DOAP-HP-ST-LM-a,i_troulos,tough,0,5,0.69075692303824,0.690497018363338,0.758389261744966
DOAP-HP-ST-LM-a,i_bologna,tough,0,1,0.834349736933116,0.834160188228992,0.884057971014493
DOAP-HP-ST-LM-a,i_bologna,tough,0,2,0.805185101778716,0.805053179701106,0.846376811594203
DOAP-HP-ST-LM-a,i_bologna,tough,0,3,0.73550011584832,0.735253130542436,0.794202898550725
DOAP-HP-ST-LM-a,i_bologna,tough,0,4,0.716172367144182,0.715976488236554,0.776811594202899
DOAP-HP-ST-LM-a,i_bologna,tough,0,5,0.686469283282096,0.686050392143788,0.759420289855072
DOAP-HP-ST-LM-a,i_lionnight,tough,0,1,0.616789234466074,0.616126476445485,0.738853503184713
DOAP-HP-ST-LM-a,i_lionnight,tough,0,2,0.440610747727763,0.440033283523009,0.581740976645435
DOAP-HP-ST-LM-a,i_lionnight,tough,0,3,0.683536758887148,0.682685557882254,0.787685774946921
DOAP-HP-ST-LM-a,i_lionnight,tough,0,4,0.701670266629428,0.701389844248279,0.804670912951168
DOAP-HP-ST-LM-a,i_lionnight,tough,0,5,0.692049414593225,0.691809699629142,0.794055201698514
DOAP-HP-ST-LM-a,i_porta,tough,0,1,0.608415213186733,0.608039873709883,0.733496332518337
DOAP-HP-ST-LM-a,i_porta,tough,0,2,0.587554386987783,0.587064456144763,0.731051344743276
DOAP-HP-ST-LM-a,i_porta,tough,0,3,0.427461569494417,0.425630258550038,0.60880195599022
DOAP-HP-ST-LM-a,i_porta,tough,0,4,0.380356694452393,0.37926349931499,0.535452322738386
DOAP-HP-ST-LM-a,i_porta,tough,0,5,0.233985769689159,0.23324689448878,0.400977995110024
DOAP-HP-ST-LM-a,i_zion,tough,0,1,0.758293833532511,0.758283421721884,0.781
DOAP-HP-ST-LM-a,i_zion,tough,0,2,0.420499183947804,0.420334815959578,0.49
DOAP-HP-ST-LM-a,i_zion,tough,0,3,0.297464016166445,0.297419864583665,0.365
DOAP-HP-ST-LM-a,i_zion,tough,0,4,0.16716023651514,0.167093855147999,0.2355
DOAP-HP-ST-LM-a,i_zion,tough,0,5,0.227028170364011,0.226966640188838,0.299
DOAP-HP-ST-LM-a,i_brooklyn,tough,0,1,0.561004979073877,0.560924019610349,0.643643643643644
DOAP-HP-ST-LM-a,i_brooklyn,tough,0,2,0.532255140856706,0.532085475490006,0.635635635635636
DOAP-HP-ST-LM-a,i_brooklyn,tough,0,3,0.341975401466977,0.341848609217427,0.445945945945946
DOAP-HP-ST-LM-a,i_brooklyn,tough,0,4,0.49124679704676,0.491152396628749,0.602602602602603
DOAP-HP-ST-LM-a,i_brooklyn,tough,0,5,0.3283139512521,0.328157695463921,0.453953953953954
DOAP-HP-ST-LM-a,i_fruits,tough,0,1,0.806386949907533,0.806108564572669,0.871069182389937
DOAP-HP-ST-LM-a,i_fruits,tough,0,2,0.77694772673334,0.776770465819587,0.841194968553459
DOAP-HP-ST-LM-a,i_fruits,tough,0,3,0.750531854055808,0.749987442206256,0.823899371069182
DOAP-HP-ST-LM-a,i_fruits,tough,0,4,0.733594922604892,0.733332889610182,0.809748427672956
DOAP-HP-ST-LM-a,i_fruits,tough,0,5,0.743977332146714,0.743818271025729,0.811320754716981
DOAP-HP-ST-LM-a,i_books,tough,0,1,0.542429446222325,0.541938197404226,0.687763713080169
DOAP-HP-ST-LM-a,i_books,tough,0,2,0.627569184175327,0.627288688413501,0.721518987341772
DOAP-HP-ST-LM-a,i_books,tough,0,3,0.648553210728806,0.648340605414014,0.738396624472574
DOAP-HP-ST-LM-a,i_books,tough,0,4,0.625178602317618,0.624842223473028,0.734177215189873
DOAP-HP-ST-LM-a,i_books,tough,0,5,0.5994762876397,0.599117010408732,0.713080168776371
DOAP-HP-ST-LM-a,i_bridger,tough,0,1,0.644976544671305,0.644936510179995,0.69994957135653
DOAP-HP-ST-LM-a,i_bridger,tough,0,2,0.47645485645779,0.47636378721789,0.555219364599092
DOAP-HP-ST-LM-a,i_bridger,tough,0,3,0.510330524742531,0.510224119034122,0.599596570852244
DOAP-HP-ST-LM-a,i_bridger,tough,0,4,0.301689097960422,0.301606422733426,0.391830559757943
DOAP-HP-ST-LM-a,i_bridger,tough,0,5,0.0273381279695401,0.0271015311987429,0.08119011598588
DOAP-HP-ST-LM-a,i_whitebuilding,tough,0,1,0.644745095358392,0.644614916851584,0.793846153846154
DOAP-HP-ST-LM-a,i_whitebuilding,tough,0,2,0.616760986752168,0.616536054979392,0.774358974358974
DOAP-HP-ST-LM-a,i_whitebuilding,tough,0,3,0.448760809259133,0.448542494971619,0.64
DOAP-HP-ST-LM-a,i_whitebuilding,tough,0,4,0.475258666146097,0.474995494418155,0.670769230769231
DOAP-HP-ST-LM-a,i_whitebuilding,tough,0,5,0.453098603578219,0.45281680758984,0.655384615384615
DOAP-HP-ST-LM-a,i_kurhaus,tough,0,1,0.736455456297809,0.736439445801644,0.764411027568922
DOAP-HP-ST-LM-a,i_kurhaus,tough,0,2,0.619051195828714,0.619035009877011,0.653634085213033
DOAP-HP-ST-LM-a,i_kurhaus,tough,0,3,0.534683703495299,0.53465595987112,0.580451127819549
DOAP-HP-ST-LM-a,i_kurhaus,tough,0,4,0.460614367346544,0.460577434218306,0.516290726817043
DOAP-HP-ST-LM-a,i_kurhaus,tough,0,5,0.385999775905594,0.385957262500009,0.452130325814536
DOAP-HP-ST-LM-a,i_salon,tough,0,1,0.66539224966013,0.665244107158841,0.774047186932849
DOAP-HP-ST-LM-a,i_salon,tough,0,2,0.537100369327715,0.536953921307329,0.647912885662432
DOAP-HP-ST-LM-a,i_salon,tough,0,3,0.347977689952035,0.34761314384892,0.477313974591652
DOAP-HP-ST-LM-a,i_salon,tough,0,4,0.563088178889327,0.562859721845368,0.67513611615245
DOAP-HP-ST-LM-a,i_salon,tough,0,5,0.451753357875245,0.451082870312776,0.576225045372051
DOAP-HP-ST-LM-a,i_autannes,tough,0,1,0.69554369133063,0.695401420408934,0.783684692942255
DOAP-HP-ST-LM-a,i_autannes,tough,0,2,0.599412710895,0.598746554936799,0.700274977085243
DOAP-HP-ST-LM-a,i_autannes,tough,0,3,0.219281761517886,0.219026890337579,0.342804766269478
DOAP-HP-ST-LM-a,i_autannes,tough,0,4,0.260402581080177,0.260141514355767,0.374885426214482
DOAP-HP-ST-LM-a,i_autannes,tough,0,5,0.461402744409772,0.461074554636319,0.604949587534372
DOAP-HP-ST-LM-a,i_tools,tough,0,1,0.0537540794662791,0.0533001603744158,0.177644710578842
DOAP-HP-ST-LM-a,i_tools,tough,0,2,0.221328782640709,0.220803012752025,0.389221556886228
DOAP-HP-ST-LM-a,i_tools,tough,0,3,0.0931634030933177,0.0928825044095338,0.204590818363273
DOAP-HP-ST-LM-a,i_tools,tough,0,4,0.270344910722424,0.270094936351733,0.391217564870259
DOAP-HP-ST-LM-a,i_tools,tough,0,5,0.0289260712215345,0.0283086522425905,0.11377245508982
DOAP-HP-ST-LM-a,i_santuario,tough,0,1,0.492786240851384,0.492627595578013,0.589473684210526
DOAP-HP-ST-LM-a,i_santuario,tough,0,2,0.456502125800303,0.456402141060165,0.557309941520468
DOAP-HP-ST-LM-a,i_santuario,tough,0,3,0.33830817737095,0.338158622250175,0.450877192982456
DOAP-HP-ST-LM-a,i_santuario,tough,0,4,0.557755787273986,0.557685766415832,0.628654970760234
DOAP-HP-ST-LM-a,i_santuario,tough,0,5,0.379640894105928,0.379478751454229,0.478947368421053
DOAP-HP-ST-LM-a,i_fog,tough,0,1,0.732911191197301,0.73254714095662,0.761707988980716
DOAP-HP-ST-LM-a,i_fog,tough,0,2,0.502054663842186,0.502004660149383,0.544077134986226
DOAP-HP-ST-LM-a,i_fog,tough,0,3,0.42315878543634,0.423093766638523,0.473829201101928
DOAP-HP-ST-LM-a,i_fog,tough,0,4,0.352736761815431,0.352681668132117,0.387052341597796
DOAP-HP-ST-LM-a,i_fog,tough,0,5,0.324368473958281,0.324307026996105,0.363636363636364
DOAP-HP-ST-LM-a,i_nijmegen,tough,0,1,0.393236709208425,0.393048227037958,0.527263631815908
DOAP-HP-ST-LM-a,i_nijmegen,tough,0,2,0.504825819563447,0.504738528475565,0.60680340170085
DOAP-HP-ST-LM-a,i_nijmegen,tough,0,3,0.177502115599077,0.177324203747543,0.317158579289645
DOAP-HP-ST-LM-a,i_nijmegen,tough,0,4,0.491912246745783,0.491779703986059,0.60280140070035
DOAP-HP-ST-LM-a,i_nijmegen,tough,0,5,0.460909988793586,0.460787950716049,0.577788894447224
DOAP-HP-ST-LM-a,v_courses,tough,0,1,0.800476935375791,0.800413377172425,0.858565737051793
DOAP-HP-ST-LM-a,v_courses,tough,0,2,0.685794092160503,0.685731926750388,0.766268260292165
DOAP-HP-ST-LM-a,v_courses,tough,0,3,0.691006576232402,0.690900085186124,0.788844621513944
DOAP-HP-ST-LM-a,v_courses,tough,0,4,0.502687214630496,0.50220894258827,0.638114209827357
DOAP-HP-ST-LM-a,v_courses,tough,0,5,0.46227776160554,0.462130084253333,0.590969455511288
DOAP-HP-ST-LM-a,v_coffeehouse,tough,0,1,0.800816501483847,0.800777780586456,0.846346346346346
DOAP-HP-ST-LM-a,v_coffeehouse,tough,0,2,0.806603073700553,0.806566965089914,0.851351351351351
DOAP-HP-ST-LM-a,v_coffeehouse,tough,0,3,0.703297870930012,0.703247670235764,0.771771771771772
DOAP-HP-ST-LM-a,v_coffeehouse,tough,0,4,0.804645589551924,0.804606545033535,0.852852852852853
DOAP-HP-ST-LM-a,v_coffeehouse,tough,0,5,0.627008866948626,0.626943617946612,0.698698698698699
DOAP-HP-ST-LM-a,v_abstract,tough,0,1,0.875101605451654,0.87504776623115,0.918032786885246
DOAP-HP-ST-LM-a,v_abstract,tough,0,2,0.866126315719495,0.866088303270667,0.903754627181386
DOAP-HP-ST-LM-a,v_abstract,tough,0,3,0.746297447696241,0.746260818862721,0.803807509254363
DOAP-HP-ST-LM-a,v_abstract,tough,0,4,0.771705908518909,0.77161850615657,0.836065573770492
DOAP-HP-ST-LM-a,v_abstract,tough,0,5,0.629257892302496,0.629208641030231,0.699629825489159
DOAP-HP-ST-LM-a,v_feast,tough,0,1,0.910650271222283,0.910643002235195,0.923
DOAP-HP-ST-LM-a,v_feast,tough,0,2,0.789476347701867,0.789464170541389,0.818
DOAP-HP-ST-LM-a,v_feast,tough,0,3,0.521915448125433,0.521879439570691,0.578
DOAP-HP-ST-LM-a,v_feast,tough,0,4,0.704250577578736,0.70422721247099,0.7445
DOAP-HP-ST-LM-a,v_feast,tough,0,5,0.578675639102675,0.578646675742109,0.631
DOAP-HP-ST-LM-a,v_woman,tough,0,1,0.753021136491589,0.752956752405708,0.802669208770257
DOAP-HP-ST-LM-a,v_woman,tough,0,2,0.771718341636185,0.771631168260658,0.823641563393708
DOAP-HP-ST-LM-a,v_woman,tough,0,3,0.742252155446638,0.74214215241855,0.794089609151573
DOAP-HP-ST-LM-a,v_woman,tough,0,4,0.691288730449457,0.69123137808893,0.748331744518589
DOAP-HP-ST-LM-a,v_woman,tough,0,5,0.765032085315661,0.76494311774476,0.818875119161106
DOAP-HP-ST-LM-a,v_talent,tough,0,1,0.642488660269439,0.642422203711514,0.733600400600901
DOAP-HP-ST-LM-a,v_talent,tough,0,2,0.564815773587279,0.564739795286999,0.664496745117677
DOAP-HP-ST-LM-a,v_talent,tough,0,3,0.488556851680441,0.488472294521814,0.599399098647972
